ID,Acanthocasuarina_muellerianae,Acanthosoma_haemorrhoidale,Acerentomon_sp,ACROMYRMEX_ECHINATIOR,ACYRTOSIPHON_PISUM,Aedes_AEGYpti,Aleochara_curtula,ANOPHELES_GAMBIAE,Anurida_maritima,Apachyus_charteceus,Aphis_gossypii,APIS_MELLIFERA,Aposthonia_japonica,Archaeopsylla_erinacei,Aretaon_asperrimus,Atelura_formicaria,Baetis_pumilus,Bemisia_tabaci,Bibio_marci,Bittacus_pilicornis,Blaberus_atropos,Bombus_terrestris,Bombylius_major,BOMBYX_MORI,Boreus_hyemalis,Calopteryx_splendens,Campodea_augens,Carabus_granulatus,Celuca_puligator,Ceratophyllus_gallinae,Cercopis_vulnerata,Ceuthophilus_sp,Cheumatopsyche_sp,Chrysis_viridula,Conwentzia_psociformis,Cordulegaster_boltonii,Corydalus_cornutus,Cosmioperla_kuna,Cotesia_vestalis,Cryptocercus_wrighti,Ctenocephalides_felis,Cypridininae_sp,DAPHNIA_PULEX,Dendroctonus_ponderosae,Dichochrysa_prasina,DROSOPHILA_MELANOGASTER,Ectopsocus_briggsi,Empusa_pennata,Ephemera_danica,Epiophlebia_superstes,Eriocrania_subpurpurella,Essigella_californica,Euroleon_nostras,Eurylophella_sp,Exoneura_robusta,Folsomia_candida,Forficula_auricularia,Frankliniella_cephalica,Galloisiana_yuasai,Glomeris_pustulata,Glossina_morsitans,Grylloblatta_bifratrilecta,Gryllotalpa_sp,Gynaikothrips_ficorum,Gyrinus_marinus,Haploembia_palaui,Harpegnathos_SALTator,Hydroptilidae_sp,Inocellia_crassicornis,Isonychia_bicolor,IXODES_SCAPULARIS,Lepeophtheirus_salmonis,Lepicerus_sp,Leptopilina_clavipes,Leuctra_sp,Lipara_lucens,Liposcelis_bostrychophila,Litopenaeus_vannamei,Machilis_hrabei,Manduca_sexta,Mantis_religiosa,Mastotermes_darwiniensis,Meinertellus_cundinamarcensis,Meloe_violaceus,Mengenilla_moldrzyki,Menopon_gallinae,Metallyticus_splendidus,Micropterix_calthella,Nannochorista_philpotti,NASONIA_VITRIPENNIS,Nemophora_deegerella,Nilaparvata_lugens,Notostira_elongata,Occasjapyx_japonicus,Okanagana_villosa,Orussus_abietinus,Osmylus_fulvicephalus,Panorpa_vulgaris,Parides_arcas,PEDICULUS_HUMANUS,Periplaneta_americana,Perla_marginata,Peruphasma_schultei,Philopotamus_ludificatus,Phlebotomus_papatasi,Planococcus_citri,Platycentropus_radiatus,Pogonognathellus_lon_fla,Polyommatus_icarus,Priacma_serrata,Prorhinotermes_simplex,Prosarthria_teretrirostris,Ranatra_linearis,Rhagoletis_pomonella,Rhyacophila_fasciata,Sarcophaga_crassipalpis,Sarsinebalia_urgorii,Sialis_lutaria,Sminthurus_vir_nig,Speleonectes_tulumensis,Stenobothrus_lineatus,Stylops_melittae,Symphylella_vulgaris,Tanzaniophasma_sp,Tenthredo_koehleri,Tetrix_subulata,Tetrodontophora_bielanensis,Thermobia_domestica,Thrips_palmi,Timema_cristinae,Tipula_maxima,Trialeurodes_vaporariorum,Triarthria_setipennis,TRIBOLIUM_CASTANEUM,Trichocera_fuscata,Tricholepidion_gertschi,Triodia_sylvina,Velia_caprai,Xanthostigma_xanthostigma,Xenophysella_greensladeae,Yponomeuta_evonymella,ZOOTERMOPSIS_NEVADENSIS,Zorotypus_caudelli,Zygaena_fausta
ALICUT_EOG5XSJ4Z,0.222521,0.227882,0.206434,0.00536299999999995,0.00536200000000003,0.603217,0.211797,0.00536200000000003,NA,0.053619,0.605897,0.00536200000000003,0.235926,0.495979,0.152815,NA,0.404825,0.324397,0.386058,0.396783,0.302948,0.00536200000000003,0.30295,0.324397,0.0134050000000001,0.436997,0.453083,0.47185,NA,0.243968,0.147453,0.72118,0.343163,0.005361,0.029491,0.254692,0.356569,0.69705,0.383377,0.152815,NA,NA,0.00536099999999998,0.412868,0.198391,0.00536200000000009,0.0428949999999999,0.474531,0.203753,0.254691,0.53083,0.00804299999999997,0.00536300000000001,0.235926,0.600537,0.305631,0.21984,0.120643,0.144771,0.796246,NA,0.474531,0.152815,0.63539,0.203754,0.235926,0.02681,0.160858,0.203753,0.552279,0.123325,0.227882,0.0375330000000001,0.00536200000000003,0.152816,0.0214469999999999,0.00268099999999999,NA,0.152815,NA,0.152814,0.63807,0.227882,0.431635,0.825737,0.05362,0.152814,NA,0.319035,0.00536200000000003,0.0563000000000001,0.214478,0.214477,0.230563,0.536193,0.00536100000000006,0.332439,0.284182,0.579088,0.00268100000000004,0.485255,0.627346,0.581769,NA,0.235926,0.00536200000000009,0.33244,0.369973,0.89008,NA,0.152816,0.150134,0.680966,0.88874,NA,0.841823,NA,0.627346,0.238606,NA,0.227882,0.206434,NA,0.715818,0.005361,0.238606,0.238606,0.203754,0.120644,0.353887,0.372654,0.238607,0.0214480000000001,0.0911520000000001,0.268096,0.201072,0.22252,0.608579,0.00536200000000003,0.203753,0.375335,0.050939,0.310992,0.691689
ALICUT_EOG5XSJ55,0.461697,0.033125,0.0766050000000001,0.0434779999999999,0.045549,0.031056,0.037267,0.0310549999999999,0.0745339999999999,0.0910970000000001,0.546584,0.0289860000000001,0.033127,0.115942,0.362318,NA,0.043479,0.52381,0.409938,0.884058,0.347826,0.0331259999999999,0.523809,0.080745,0.109731,0.333333,0.469979,0.250518,NA,0.09938,0.101449,0.0910969999999999,0.540373,0.221532,0.057971,0.155279,0.134575,0.091097,0.0973080000000001,0.144927,0.10145,NA,0.0248439999999999,NA,0.275362,0.041407,0.128364,0.556936,0.256729,0.091097,0.260869,0.0414080000000001,0.0351969999999999,0.086957,0.850932,0.552795,0.0517600000000001,0.091097,0.097308,0.821945,0.438924,0.146998,0.161491,0.0910979999999999,0.10973,0.233955,0.035196,0.138717,0.0621119999999999,0.519668,0.047619,0.42029,0.445134,0.043479,0.124223,0.0559,0.130435,NA,0.033126,0.724637,0.15942,0.573499,0.115941,0.0372680000000001,NA,0.0807449999999999,0.151138,NA,0.093168,0.0289860000000001,0.0828159999999999,0.033127,0.327123,0.376812,0.47826,0.244306,0.078675,0.0869569999999999,0.089027,0.229813,0.091097,0.594204,0.091097,0.608695,0.569359,0.0931679999999999,0.134576,0.033125,0.080745,0.606625,0.0910969999999999,0.354037,0.246377,NA,0.173914,0.407867,0.908902,NA,0.10973,NA,0.149068,NA,NA,0.132505,0.453416,0.0703930000000001,0.128365,0.931677,0.091097,0.53002,0.863354,0.15528,0.043478,0.037267,0.074534,0.202898,0.397515,0.809524,0.041408,0.347827,0.0807450000000001,0.0890269999999999,0.043479,0.546583
ALICUT_EOG5XSJ5P,NA,0.0319630000000001,0.041095,0.0273970000000001,0.0593609999999999,0.031964,NA,0.031964,NA,0.0319630000000001,0.0776270000000001,0.027397,0.0319639999999999,0.082192,0.031964,0.045661,0.105022,0.091325,0.031963,0.479452,0.022831,0.027398,0.031963,0.159818,NA,0.210045,NA,0.068494,NA,0.073059,0.031963,0.031964,0.0593619999999998,0.027397,NA,0.105022,0.0547940000000001,0.497716,0.029681,0.0228319999999999,NA,NA,0.013697,0.059361,0.027397,0.031963,0.0456619999999999,0.031964,0.607306,0.127854,0.059361,0.0502279999999999,0.054795,0.045662,0.319635,NA,0.041096,NA,0.022831,0.027398,0.0958910000000001,0.022831,0.027396,0.031963,0.0913249999999999,0.036529,0.022831,0.068493,0.063927,0.091323,0.00913199999999997,NA,0.027397,0.0319630000000001,NA,0.068493,0.0273970000000001,NA,0.0502279999999999,0.652968,0.031964,0.0228310000000002,0.02283,0.054795,0.182648,0.0319619999999999,0.031963,0.36073,0.045663,0.045663,0.0502280000000002,0.03653,0.031963,0.0821910000000001,0.0228309999999999,0.027397,0.054794,0.045662,0.287671,0.063927,0.0228309999999999,0.031963,0.0319639999999999,0.200913,0.0593600000000001,0.0821920000000001,0.552511,NA,0.333333,0.461187,0.022832,0.118722,0.031965,0.242009,0.397261,0.0365300000000001,NA,0.401827,0.611872,0.328767,0.0593610000000001,0.077626,0.031963,NA,0.027397,0.136986,0.634704,0.022831,0.02283,0.018265,NA,0.041095,0.0365289999999999,0.054795,0.031964,0.041096,0.0502289999999999,0.018265,0.022832,0.022831,0.054795,0.018264,0.0547940000000001,0.219178
ALICUT_EOG5XSJ5X,0.0606049999999999,0.060606,0.0303029999999999,0.0303030000000001,0.030304,0.030303,0.054545,0.024243,0.0303030000000001,0.030302,0.842425,0.0303029999999999,0.030303,0.018182,0.290909,NA,0.030303,0.030303,0.0666680000000001,0.115152,0.054545,0.030303,0.030303,0.0181820000000001,0.060606,0.254545,0.060607,0.036362,NA,0.060607,0.0484849999999999,0.472728,0.0181810000000001,0.0363639999999999,0.0484849999999999,0.066667,0.030304,0.030303,0.0303019999999999,0.030303,NA,NA,0.030303,0.036362,0.030303,0.0242419999999999,0.030302,0.272727,0.066666,0.0303030000000001,0.660606,0.030303,0.0484839999999999,0.030303,0.0545460000000001,0.0303029999999999,0.0303040000000001,0.030302,0.0303029999999999,0.357575,0.024243,0.0303039999999999,0.036363,0.030303,0.036364,0.290909,0.0303030000000001,0.0181819999999999,0.0303029999999999,0.030303,0.030302,0.0606059999999999,0.060607,0.030303,0.030303,0.024242,0.030303,0.030302,0.066666,NA,0.048485,0.024242,0.0666659999999999,0.0666670000000001,0.296969,0.0303019999999999,0.048484,0.151515,0.060606,0.030303,0.0181819999999999,0.030303,0.060606,NA,0.0303030000000001,0.030304,0.030302,0.060606,0.018182,0.030303,NA,0.278788,0.0303029999999999,NA,0.066667,0.0303030000000001,0.0787880000000001,0.0666660000000001,0.018182,0.442425,0.127273,NA,0.254546,0.030304,NA,0.036363,NA,0.266667,0.060606,0.248485,0.030303,0.0848480000000001,0.048485,0.042425,0.0303030000000001,0.0303030000000001,0.0606050000000001,0.030303,0.030303,0.187879,NA,0.030303,0.0242430000000001,0.036363,0.0303030000000001,NA,0.0181820000000001,0.030303,0.0303020000000001,0.042424,0.0181819999999999,0.0303030000000001,0.0303030000000001,0.0181810000000001
ALICUT_EOG5XWDD2,0.106854,0.014113,0.205645,0.020162,0.010081,0.014113,0.032258,0.014113,0.038305,0.657257,0.133064,0.014113,0.01613,0.808468,0.074596,NA,0.02621,0.050403,0.191532,0.830646,NA,0.014114,0.219759,0.056452,0.022178,0.453629,0.895161,0.743952,0.782259,0.0262099999999999,0.322581,0.703628,0.020162,0.014113,0.020161,0.010081,0.032259,0.844759,0.0141129999999999,0.28629,0.026209,NA,0.0100810000000001,0.387097,0.0181449999999999,0.01613,0.0201620000000001,0.667338,0.4375,0.010081,0.223791,0.010081,0.032258,0.024194,0.624999,0.572581,0.409274,0.0141129999999999,0.149193,NA,0.550402,0.784274,NA,0.504032,0.195565,0.135081,0.012097,0.0120970000000001,0.0181450000000001,0.538306,0.040322,0.048387,0.016129,0.014114,0.014114,0.01008,0.012097,0.570564,NA,0.360888,0.46371,0.562501,0.61492,0.03629,0.762097,NA,0.417338,NA,0.0201619999999999,0.010081,0.502016,0.0201609999999999,0.264114,0.024192,0.076613,0.014114,0.100806,0.016129,0.187501,0.0625000000000001,0.389112,0.42742,0.562499,0.612903,0.0564529999999999,0.318549,0.383065,0.145161,0.532258,0.554435,0.497984,0.657258,0.558467,0.175403,0.572581,0.111895,NA,NA,0.076613,NA,0.014113,0.0423390000000001,NA,0.568548,0.0141120000000001,0.096773,NA,0.0887100000000001,0.014113,0.842742,0.280242,0.012097,0.0100810000000001,0.012097,0.0685480000000001,0.510081,NA,0.0221770000000001,0.018145,0.681451,0.520161,0.014113,0.014113,0.13508
ALICUT_EOG5XWDDJ,0.365385,0.368589,0.503206,0.064103,0.0288460000000001,0.330129,0.0705129999999999,0.054487,0.685897,0.362179,0.923077,0.044872,0.509615,0.461539,0.089743,NA,0.272435,0.272435,0.36218,0.416666,0.054488,0.0448729999999999,0.0737170000000001,0.192309,0.355769,0.282052,0.413462,0.217949,NA,0.358974,0.0641019999999999,0.0608980000000001,0.057692,0.067308,0.108973,0.35577,0.371795,0.525641,0.36218,0.060898,0.173077,0.721153,0.0192309999999999,0.115384,0.054487,0.080128,0.346154,0.076924,0.342949,0.246795,0.86218,0.073718,0.0608970000000001,0.038461,0.394231,0.246795,0.057693,0.0448720000000001,0.041667,0.721154,0.544872,0.592949,0.349359,0.0384620000000001,0.368589,0.121794,0.115385,0.301282,0.301282,0.108975,0.115385,0.516025,0.112178,0.349359,0.150641,0.365384,0.253205,0.525641,0.057692,0.378206,0.0352569999999999,0.160257,0.0384609999999999,0.570513,0.820512,0.397435,0.057692,0.400642,0.791666,0.038463,0.375,0.096154,0.355769,0.150641,0.368589,0.355769,0.064102,0.378205,0.192308,0.24359,0.641025,0.711539,0.128205,0.84295,NA,0.217949,0.0512830000000001,0.689103,0.237179,NA,0.25,0.602564,0.240385,0.724359,0.416667,0.801283,NA,0.086537,0.557691,0.676281,0.352565,0.753205,0.753205,0.355769,0.358975,0.275641,0.641025,0.041667,0.0448720000000001,0.288461,NA,0.240385,0.083333,0.070514,0.333333,0.041667,0.355769,0.352565,0.51282,0.054488,0.346154,0.0576920000000001,0.301283,0.330128
ALICUT_EOG5XWDDP,0.026515,0.034092,0.030303,0.0303029999999999,0.030303,0.0303030000000001,0.0303019999999999,0.0303030000000001,0.0340900000000001,0.034091,0.030303,0.030303,0.041667,0.0946969999999999,0.041667,NA,0.0303040000000001,0.030303,0.0795459999999999,0.0303030000000001,0.034092,0.0303029999999999,0.0303039999999999,0.030303,0.0303030000000001,0.034091,0.147728,0.030304,0.041666,0.0303030000000001,0.037879,0.034091,0.041667,0.0303029999999999,0.0303030000000001,0.0340910000000001,0.0303030000000001,0.0303029999999999,0.034091,0.034092,0.030303,0.113637,0.0303029999999999,0.026516,0.034092,0.0303030000000001,0.162879,0.034091,0.030303,0.034092,0.030303,0.030303,0.030303,0.0303040000000001,0.030303,0.034091,0.034091,0.0265150000000001,0.0340909999999999,0.193182,0.0303039999999999,0.034091,0.034091,0.030303,0.030303,0.041666,0.030304,0.032197,0.0984850000000001,0.030304,0.041667,0.0378789999999999,0.026515,0.0303030000000001,0.030302,0.030303,0.03409,0.0303030000000001,0.034092,0.0303019999999999,0.034091,0.034091,0.102273,0.0303030000000001,0.109848,0.034091,0.034091,0.314394,0.219697,0.030304,0.030303,0.053031,0.034091,0.0378800000000001,0.0340919999999999,0.030304,0.030303,0.0303030000000001,0.030302,0.034091,0.034092,0.0303020000000001,0.109847,0.068182,0.034092,0.030303,0.030303,0.041667,0.0303019999999999,0.0946969999999999,0.0340920000000001,0.034091,0.0340910000000001,0.5,0.030303,0.030302,0.102272,0.257576,0.026515,0.113636,0.034091,0.030302,0.223486,0.034092,0.030304,0.034092,0.041667,0.0340910000000001,0.0265150000000001,0.034092,0.0946969999999999,0.030303,0.0303030000000001,0.0303030000000001,0.0946969999999999,0.034091,0.0303019999999999,0.034091,0.0303029999999999,0.03409,0.030303,0.034091,0.030303,0.03409
ALICUT_EOG5XWDF0,0.480826,0.454277,0.0648970000000001,0.0058990000000001,0.020649,0.014749,0.109145,0.014749,0.00589900000000004,0.663717,0.466077,0.076696,0.522123,0.672566,0.669616,0.483775,0.00884999999999997,0.135694,0.666667,NA,0.303835,NA,0.029499,0.109145,0.026549,0.787611,0.424778,0.0796460000000001,NA,0.023598,0.303835,0.303835,0.109145,0.00589999999999996,0.294985,0.908554,0.802359,0.39233,0.117995,0.268437,NA,NA,0.00590000000000002,0.0766969999999999,0.433629,0.0147490000000001,0.174041,NA,0.0118,0.519174,0.162242,0.0206490000000001,0.289085,0.424779,0.572272,0.300885,0.215339,0.342183,0.179941,0.755162,NA,0.00589999999999996,0.20354,0.126844,0.014749,0.418879,0.00590000000000002,0.112094,0.40118,0.00885000000000002,0.286136,0.687316,0.076696,0.017699,0.00590000000000002,0.056047,0.0235980000000002,NA,0.0147489999999999,NA,0.477876,0.421829,0.047198,0.244837,NA,0.182891,0.115045,0.796461,0.023599,0.00589899999999999,0.109145,0.0206489999999999,0.483776,0.00589900000000002,0.00590000000000002,0.00590000000000002,0.613569,0.023599,0.109145,0.0117989999999999,0.778762,0.032449,0.339233,0.280236,NA,0.011799,0.109145,0.628319,0.109145,NA,0.710914,0.144543,0.728613,NA,0.823009,NA,NA,NA,0.345132,0.678467,0.00590000000000002,NA,0.427729,0.687315,0.0796470000000001,0.017699,0.292036,0.0412980000000001,0.100295,0.451327,0.415928,0.289086,0.014748,0.076697,0.359881,0.451327,0.109144,0.235989,0.00589899999999999,0.00590000000000002,0.138643,0.00589999999999996,0.01475,0.109144
ALICUT_EOG5Z08MJ,0.837145,0.541628,0.0109789999999999,0.00914900000000002,0.00823399999999996,0.010064,0.235132,0.010064,NA,0.47118,0.57548,0.0082350000000001,0.620311,0.617567,0.834402,NA,0.127173,0.527905,0.622141,0.706313,0.921317,0.00914900000000002,0.701737,0.200365,0.546204,0.799634,0.724611,0.422689,0.724611,0.086918,0.076852,0.876487,0.0100630000000001,0.585545,0.375115,0.254346,0.010979,0.925892,0.214089,0.783165,0.010978,0.903934,0.00823400000000002,0.646843,0.618482,0.00914900000000013,0.752059,0.380603,0.362305,0.022873,0.795974,0.376029,0.603843,0.09515,NA,0.617567,0.824336,0.692589,0.091491,0.881975,0.546203,0.580969,0.350412,0.508693,0.279049,0.510521,0.00914999999999999,0.0146390000000001,0.423606,0.178408,0.0118930000000001,0.448307,0.459286,0.140897,0.010063,0.0512350000000001,0.325709,0.954254,0.823422,0.200366,0.645929,0.738334,0.404392,0.466606,0.771271,0.010064,0.664227,0.839891,0.636781,0.00823500000000005,0.0118940000000001,0.0141810000000001,0.477584,0.387007,0.63129,0.00914900000000002,0.184813,0.114364,0.011894,0.0100640000000001,0.871913,0.747484,0.574566,0.896615,0.780421,0.121683,0.451052,0.455628,0.266239,0.969808,0.472095,0.458371,0.74474,0.926806,0.618481,0.915828,NA,0.954255,0.451966,NA,0.330284,0.444648,0.807869,0.395243,0.00914900000000013,0.470266,0.460201,0.477584,NA,0.610247,0.857273,0.00823500000000005,0.108418,0.010063,0.0100650000000001,0.421775,0.184812,0.449222,0.010065,0.721867,0.011894,0.010064,0.688929,0.0988120000000001
ALICUT_EOG5Z08MP,0.425532,0.679079,0.87766,0.021277,0.026596,0.134752,0.021277,0.021277,0.329787,0.047873,NA,0.021277,0.739362,0.615248,0.663121,0.16844,0.122341,0.0806739999999999,0.810284,0.794327,0.744681,0.021277,0.17376,0.024822,0.358156,0.735815,NA,0.732269,NA,0.04078,0.296099,0.72695,0.228724,0.0212770000000001,0.024822,0.668439,0.147164,NA,0.632978,0.776596,NA,NA,0.021276,NA,0.198581,0.0301419999999999,0.661348,0.68617,0.526595,0.530142,0.0496449999999999,0.111702,0.20922,0.120568,NA,0.180851,0.617021,0.457447,0.723404,NA,NA,0.691489,0.643618,0.774823,0.76773,0.881206,0.021277,0.125887,0.423759,0.58688,0.111703,0.515958,0.0212769999999999,0.0212769999999999,0.0212769999999999,0.042553,0.026596,0.826241,0.021277,0.765958,0.503546,0.858156,0.484042,0.0212769999999999,0.393617,0.024823,0.60461,0.921986,0.742908,0.023049,0.289006,0.024823,0.773049,0.686171,0.246454,0.07624,0.198582,0.026596,0.0407809999999999,0.0265969999999999,0.863476,0.64539,0.882978,NA,NA,0.023049,0.868795,0.237589,0.512412,NA,0.636525,0.757092,0.861703,0.936171,0.884752,NA,NA,NA,0.152483,NA,0.484043,0.047873,NA,0.0212769999999999,0.021276,0.12234,0.182625,0.583334,0.471632,NA,NA,0.320923,0.030142,0.02305,0.037235,0.421986,0.753546,0.870567,0.496454,0.223404,0.14007,0.0212759999999999,0.352837,0.251773
ALICUT_EOG5Z08N2,0.177777,0.180952,0.346032,0.0476190000000001,0.146032,0.161905,0.069841,0.044444,0.15873,0.114285,0.48254,0.0476190000000001,0.120636,0.853967,0.631746,NA,0.177777,0.520635,0.13016,0.844444,0.0380949999999999,0.047619,0.114286,0.0603190000000001,0.168254,0.536508,0.101587,0.409524,0.911111,0.282539,0.295238,0.171429,0.130159,0.047619,0.431745,0.0349209999999999,0.12381,0.215874,0.206349,0.034921,0.231745,NA,0.03492,0.149206,0.282539,0.0349200000000001,0.088889,0.136508,0.587302,0.03492,0.590476,0.146032,0.130158,0.35873,NA,0.285714,0.136507,0.034921,0.466666,0.555556,0.771428,0.561905,0.092064,0.123809,0.203175,0.403175,0.047619,0.11746,0.15873,0.415873,0.126983,0.231746,0.355556,0.104762,0.196825,0.35873,0.041269,0.860317,0.0349210000000001,0.133334,0.053968,0.114286,0.222223,0.0539679999999999,0.622222,0.066666,0.034921,0.850794,0.123809,0.047619,NA,0.03492,0.219048,0.066667,0.15238,0.190477,0.034921,0.0920629999999999,0.060318,0.0349200000000001,NA,0.495238,0.526984,NA,0.292064,0.079365,0.177778,0.320635,0.266668,0.850794,0.034921,0.84127,0.44762,0.844444,0.0539679999999999,0.161904,NA,NA,0.403175,0.549206,0.511112,0.8,0.206349,0.84127,0.152381,0.365079,0.206348,0.0476189999999999,0.03492,0.35238,0.082539,0.034921,0.038096,0.044444,0.0825390000000001,0.273016,0.390477,0.422222,0.501587,0.847618,0.0761899999999999,0.052381,0.260317,0.444444
ALICUT_EOG5Z08N4,0.00377900000000003,0.206548,0.284634,0.017632,0.00503800000000004,0.47607,0.00503799999999999,0.00503699999999996,0.47607,0.594458,NA,0.760706,0.241813,0.00503700000000001,0.00503799999999999,NA,0.0100749999999999,0.035266,0.836272,0.790932,0.612091,0.010076,0.526448,0.612091,0.0050380000000001,0.00503700000000001,0.030226,0.277078,NA,0.00503800000000004,0.00503800000000004,0.00503800000000004,0.526448,0.015113,0.491184,0.183879,0.070529,0.00503800000000015,0.0705290000000001,0.413099,0.382872,NA,0.00755700000000004,0.035263,0.0554150000000001,0.012595,0.0100760000000001,0.00755599999999995,0.00755699999999992,0.078086,0.060454,0.00503699999999996,0.0906799999999999,0.00755599999999995,0.624685,0.030227,0.00755800000000001,0.00755600000000001,0.0856429999999999,0.768262,NA,0.551637,0.027708,0.196474,0.0579350000000001,0.821158,0.015114,0.00251799999999991,0.00755699999999992,0.00755699999999992,0.010075,0.047859,0.128464,0.574306,0.00503700000000001,0.027707,0.010076,NA,0.471033,0.856423,0.00755699999999992,0.226701,0.471032,0.700251,NA,0.54408,0.539043,0.183879,0.00503700000000007,0.755667,0.0100770000000001,0.0050369999999999,0.231738,0.0604540000000001,0.00503799999999993,0.229219,0.0075559999999999,0.00503799999999988,0.61209,0.0100749999999999,0.413099,0.128463,0.00503900000000007,NA,0.234256,0.00503700000000001,0.803526,0.491183,0.035265,0.828715,0.413099,0.448363,0.00503700000000007,0.798488,0.740555,0.516372,NA,0.413098,0.0226710000000001,NA,0.473552,0.31738,0.493702,0.443325,0.015113,0.473551,0.176323,0.415617,0.00503699999999996,0.677581,NA,0.00503700000000001,0.00503700000000007,0.00503800000000004,0.488665,0.00755599999999995,0.372797,0.513854,0.00755700000000004,0.00503800000000004,0.010076,0.00503899999999996,0.0201509999999999,0.060453
ALICUT_EOG5Z08NJ,0.0478470000000001,0.196172,0.047846,0.014354,0.00956900000000011,0.0334930000000001,0.0622,0.033493,0.229665,NA,0.043062,0.019138,0.08134,NA,0.014354,NA,0.057416,0.397129,NA,0.751195,0.100479,0.014354,0.186603,0.014354,0.0622,0.0526310000000001,0.0574160000000001,0.526316,0.746411,0.0622010000000001,0.0765550000000001,0.229664,0.071772,0.014353,0.0143539999999999,0.196172,0.588516,0.282296,0.086124,0.019139,0.019138,NA,0.019138,0.0382769999999999,0.0861250000000001,0.0382780000000001,0.191387,0.110049,0.014354,0.0622010000000001,0.143541,0.00956800000000002,0.038278,0.0191380000000001,0.454546,0.200957,0.01914,0.014355,0.052631,NA,0.081339,0.023923,0.0956939999999999,0.014354,0.052632,0.449761,0.0861240000000001,0.0526310000000001,0.09091,0.0478470000000001,0.511962,0.100479,0.105263,0.014353,0.0430620000000001,0.0382770000000001,0.124403,NA,0.0526320000000001,0.631578,0.210526,0.019139,0.0622010000000001,0.014354,0.650717,0.057417,0.0909100000000001,0.588517,0.023923,0.014354,0.066985,0.052631,0.052632,0.0574160000000001,0.00957000000000008,0.043062,0.052632,0.014354,0.358851,0.08134,0.626794,0.129187,0.0526320000000001,0.110048,0.071771,0.047847,0.105264,0.205741,0.0478480000000001,0.081339,0.0143540000000001,0.023924,0.167465,0.0813390000000001,0.148325,NA,NA,NA,0.234449,NA,0.0287080000000001,0.119617,0.172248,0.0239230000000001,0.043063,0.272726,0.0622,0.105262,0.014354,0.0143550000000001,0.0334930000000001,0.358852,0.038277,0.0143550000000001,0.066986,0.0143540000000001,0.133971,0.110048,0.038278,0.057416,0.172249,0.014354,0.114833,0.368422
ALICUT_EOG5Z08P0,0.0743249999999999,0.0608110000000001,0.081082,0.0608109999999999,0.0608110000000001,0.0608110000000001,0.074325,0.0608110000000001,0.067567,0.0608110000000001,0.0608109999999999,0.0608110000000001,0.0608110000000001,0.0878369999999999,0.121622,NA,0.0810810000000001,0.0743240000000001,0.466215,0.425675,0.094595,0.074324,0.060811,0.0608109999999999,0.060811,0.0810809999999999,NA,0.067567,NA,0.081081,0.182432,0.0608110000000001,0.074325,0.067567,0.060811,0.067567,0.074324,0.067567,0.0878369999999999,0.060811,0.081081,0.08108,0.060812,0.0675669999999999,0.074325,0.0608110000000001,0.310811,0.250001,0.0810810000000001,0.0810809999999999,0.533785,0.0608120000000001,0.0608100000000001,0.081081,0.22973,NA,0.0675689999999999,0.0608110000000001,0.060811,0.331082,0.0608100000000001,0.0608110000000001,0.0608109999999999,0.0675680000000001,0.074324,0.641891,0.16892,0.0743240000000001,0.0608119999999999,0.0675680000000001,0.0608110000000001,0.0608100000000001,0.0810809999999999,0.06081,0.0608110000000001,0.0608109999999999,0.087838,0.0743240000000001,0.0608099999999999,0.074325,0.067568,0.067567,0.0675679999999999,0.060811,NA,0.060811,0.202703,NA,0.114864,0.0608110000000001,0.067567,0.0608109999999999,0.0608109999999999,0.060812,0.054054,0.0608110000000001,0.0608110000000001,0.067568,0.0675679999999999,0.060811,0.0608120000000001,0.0743250000000001,0.074325,0.101352,0.060812,0.0675670000000001,0.0608100000000001,0.067567,0.067568,0.263514,0.067566,0.0608110000000001,0.0608109999999999,0.459459,0.0810800000000001,0.0608110000000001,0.0608109999999999,0.06081,0.0608109999999999,NA,0.371622,0.060811,0.074324,0.189189,0.067568,0.0608100000000001,0.0810809999999999,0.0675680000000001,0.0608120000000001,0.175675,0.060811,0.0608099999999999,0.060811,0.0608109999999999,0.0608099999999999,0.060811,0.0878379999999999,0.081081,0.0608110000000001,0.0608110000000001,0.0675679999999999,0.060811,0.101352,0.067568
